* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, badlands, minecraft:badlands, MONSTER, minecraft:spider, 80, 4, 4
1572, plains, minecraft:plains, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
1573, plains, minecraft:plains, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
1574, plains, minecraft:plains, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
1575, plains, minecraft:plains, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
1576, plains, minecraft:plains, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
1577, plains, minecraft:plains, MONSTER, enemyexpansion:intruder, 50, 1, 2
1578, plains, minecraft:plains, MONSTER, enemyexpansion:meature, 20, 1, 5
1579, plains, minecraft:plains, MONSTER, enemyexpansion:silverqueen, 10, 1, 1
1580, plains, minecraft:plains, MONSTER, enemyexpansion:slugger, 40, 1, 1
1581, plains, minecraft:plains, MONSTER, enemyexpansion:sprinter, 70, 1, 1
1582, plains, minecraft:plains, MONSTER, enemyexpansion:troll, 10, 1, 1
1583, plains, minecraft:plains, MONSTER, enemyexpansion:vampflyer, 20, 1, 1
1584, plains, minecraft:plains, MONSTER, enemyexpansion:vampire, 20, 1, 1
1585, plains, minecraft:plains, MONSTER, kaolinclayze:wiloger, 0, 0, 0
1586, plains, minecraft:plains, CREATURE, minecraft:sheep, 12, 4, 4
1587, plains, minecraft:plains, CREATURE, minecraft:pig, 10, 4, 4
1588, plains, minecraft:plains, CREATURE, minecraft:chicken, 10, 4, 4
1589, plains, minecraft:plains, CREATURE, minecraft:cow, 10, 4, 4
1590, plains, minecraft:plains, CREATURE, minecraft:horse, 10, 2, 6
1591, plains, minecraft:plains, CREATURE, minecraft:donkey, 10, 1, 3
1592, plains, minecraft:plains, CREATURE, naturalist:butterfly, 10, 3, 6
1593, plains, minecraft:plains, CREATURE, naturalist:robin, 10, 3, 4
1594, plains, minecraft:plains, CREATURE, naturalist:snail, 10, 2, 3
1595, plains, minecraft:plains, CREATURE, naturalist:snake, 10, 1, 1
1596, plains, minecraft:plains, CREATURE, naturalist:sparrow, 10, 3, 4
1597, plains, minecraft:plains, CREATURE, ytech:aurochs, 10, 2, 6
1598, plains, minecraft:plains, CREATURE, ytech:deer, 15, 4, 8
1599, plains, minecraft:plains, CREATURE, ytech:fowl, 10, 2, 6
1600, plains, minecraft:plains, CREATURE, ytech:mouflon, 10, 2, 6
1601, plains, minecraft:plains, CREATURE, ytech:terror_bird, 10, 1, 2
1602, plains, minecraft:plains, CREATURE, ytech:wild_boar, 10, 2, 6
1603, plains, minecraft:plains, CREATURE, minecraft:pig, 15, 1, 1
1604, plains, minecraft:plains, AMBIENT, minecraft:bat, 10, 8, 8
1605, plains, minecraft:plains, AMBIENT, naturalist:firefly, 10, 2, 4
1606, plains, minecraft:plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1607, river, minecraft:river, MONSTER, minecraft:spider, 80, 4, 4
1608, river, minecraft:river, MONSTER, minecraft:zombie, 80, 4, 4
1609, river, minecraft:river, MONSTER, minecraft:zombie_villager, 10, 1, 1
1610, river, minecraft:river, MONSTER, minecraft:skeleton, 80, 4, 4
1611, river, minecraft:river, MONSTER, minecraft:creeper, 80, 4, 4
1612, river, minecraft:river, MONSTER, minecraft:slime, 80, 4, 4
1613, river, minecraft:river, MONSTER, minecraft:enderman, 5, 1, 4
1614, river, minecraft:river, MONSTER, minecraft:witch, 5, 1, 1
1615, river, minecraft:river, MONSTER, minecraft:drowned, 80, 1, 1
1616, river, minecraft:river, MONSTER, kaolinclayze:beast, 0, 0, 0
1617, river, minecraft:river, MONSTER, enemyexpansion:crawler, 50, 1, 2
1618, river, minecraft:river, MONSTER, enemyexpansion:direwolf, 80, 2, 4
1619, river, minecraft:river, MONSTER, enemyexpansion:equestrian, 20, 1, 1
1620, river, minecraft:river, MONSTER, enemyexpansion:faller, 50, 1, 2
1621, river, minecraft:river, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
1622, river, minecraft:river, MONSTER, enemyexpansion:huntsman, 50, 1, 1
1623, river, minecraft:river, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
1624, river, minecraft:river, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
1625, river, minecraft:river, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
1626, river, minecraft:river, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
1627, river, minecraft:river, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
1628, river, minecraft:river, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
1629, river, minecraft:river, MONSTER, enemyexpansion:intruder, 50, 1, 2
1630, river, minecraft:river, MONSTER, enemyexpansion:meature, 20, 1, 5
1631, river, minecraft:river, MONSTER, enemyexpansion:silverqueen, 10, 1, 1
1632, river, minecraft:river, MONSTER, enemyexpansion:slugger, 40, 1, 1
1633, river, minecraft:river, MONSTER, enemyexpansion:sprinter, 70, 1, 1
1634, river, minecraft:river, MONSTER, enemyexpansion:troll, 10, 1, 1
1635, river, minecraft:river, MONSTER, enemyexpansion:vampflyer, 20, 1, 1
1636, river, minecraft:river, MONSTER, enemyexpansion:vampire, 20, 1, 1
1637, river, minecraft:river, MONSTER, kaolinclayze:wiloger, 0, 0, 0
1638, river, minecraft:river, CREATURE, naturalist:alligator, 10, 2, 3
1639, river, minecraft:river, CREATURE, naturalist:coral_snake, 10, 1, 1
1640, river, minecraft:river, CREATURE, naturalist:duck, 10, 3, 4
1641, river, minecraft:river, CREATURE, naturalist:snail, 10, 2, 3
1642, river, minecraft:river, CREATURE, minecraft:pig, 15, 1, 1
1643, river, minecraft:river, CREATURE, minecraft:pig, 15, 1, 1
1644, river, minecraft:river, AMBIENT, minecraft:bat, 10, 8, 8
1645, river, minecraft:river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1646, river, minecraft:river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
1647, river, minecraft:river, WATER_AMBIENT, naturalist:bass, 10, 3, 6
1648, savanna, minecraft:savanna, MONSTER, minecraft:spider, 80, 4, 4
1649, savanna, minecraft:savanna, MONSTER, minecraft:zombie, 80, 4, 4
1650, savanna, minecraft:savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
1651, savanna, minecraft:savanna, MONSTER, minecraft:skeleton, 80, 4, 4
1652, savanna, minecraft:savanna, MONSTER, minecraft:creeper, 80, 4, 4
1653, savanna, minecraft:savanna, MONSTER, minecraft:slime, 80, 4, 4
1654, savanna, minecraft:savanna, MONSTER, minecraft:enderman, 5, 1, 4
1655, savanna, minecraft:savanna, MONSTER, minecraft:witch, 5, 1, 1
1656, savanna, minecraft:savanna, MONSTER, kaolinclayze:beast, 0, 0, 0
1657, savanna, minecraft:savanna, MONSTER, enemyexpansion:crawler, 50, 1, 2
1658, savanna, minecraft:savanna, MONSTER, enemyexpansion:direwolf, 80, 2, 4
1659, savanna, minecraft:savanna, MONSTER, enemyexpansion:equestrian, 20, 1, 1
1660, savanna, minecraft:savanna, MONSTER, enemyexpansion:faller, 50, 1, 2
1661, savanna, minecraft:savanna, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
1662, savanna, minecraft:savanna, MONSTER, enemyexpansion:huntsman, 50, 1, 1
1663, savanna, minecraft:savanna, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
1664, savanna, minecraft:savanna, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
1665, savanna, minecraft:savanna, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
1666, savanna, minecraft:savanna, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
1667, savanna, minecraft:savanna, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
1668, savanna, minecraft:savanna, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
1669, savanna, minecraft:savanna, MONSTER, enemyexpansion:intruder, 50, 1, 2
1670, savanna, minecraft:savanna, MONSTER, enemyexpansion:meature, 20, 1, 5
1671, savanna, minecraft:savanna, MONSTER, luminous_monsters:savannah_skeleton, 80, 1, 3
1672, savanna, minecraft:savanna, MONSTER, luminous_monsters:savannah_zombie, 80, 1, 3
1673, savanna, minecraft:savanna, MONSTER, enemyexpansion:silverqueen, 10, 1, 1
1674, savanna, minecraft:savanna, MONSTER, enemyexpansion:slugger, 40, 1, 1
1675, savanna, minecraft:savanna, MONSTER, enemyexpansion:sprinter, 70, 1, 1
1676, savanna, minecraft:savanna, MONSTER, enemyexpansion:troll, 10, 1, 1
1677, savanna, minecraft:savanna, MONSTER, enemyexpansion:vampflyer, 20, 1, 1
1678, savanna, minecraft:savanna, MONSTER, enemyexpansion:vampire, 20, 1, 1
1679, savanna, minecraft:savanna, MONSTER, kaolinclayze:wiloger, 0, 0, 0
1680, savanna, minecraft:savanna, CREATURE, minecraft:horse, 10, 2, 6
1681, savanna, minecraft:savanna, CREATURE, minecraft:donkey, 10, 1, 1
1682, savanna, minecraft:savanna, CREATURE, naturalist:boar, 10, 3, 4
1683, savanna, minecraft:savanna, CREATURE, naturalist:cardinal, 10, 3, 4
1684, savanna, minecraft:savanna, CREATURE, naturalist:elephant, 10, 1, 3
1685, savanna, minecraft:savanna, CREATURE, naturalist:finch, 10, 3, 4
1686, savanna, minecraft:savanna, CREATURE, naturalist:giraffe, 10, 1, 3
1687, savanna, minecraft:savanna, CREATURE, naturalist:hippo, 10, 1, 3
1688, savanna, minecraft:savanna, CREATURE, naturalist:lion, 10, 1, 3
1689, savanna, minecraft:savanna, CREATURE, naturalist:lizard, 10, 1, 1
1690, savanna, minecraft:savanna, CREATURE, naturalist:rhino, 10, 1, 3
1691, savanna, minecraft:savanna, CREATURE, naturalist:snail, 10, 2, 3
1692, savanna, minecraft:savanna, CREATURE, naturalist:vulture, 10, 3, 5
1693, savanna, minecraft:savanna, CREATURE, naturalist:zebra, 10, 2, 6
1694, savanna, minecraft:savanna, CREATURE, ytech:aurochs, 10, 2, 6
1695, savanna, minecraft:savanna, CREATURE, ytech:deer, 15, 4, 8
1696, savanna, minecraft:savanna, CREATURE, ytech:fowl, 10, 2, 6
1697, savanna, minecraft:savanna, CREATURE, ytech:saber_tooth_tiger, 10, 1, 3
1698, savanna, minecraft:savanna, CREATURE, ytech:terror_bird, 10, 1, 2
1699, savanna, minecraft:savanna, CREATURE, ytech:wild_boar, 10, 2, 6
1700, savanna, minecraft:savanna, CREATURE, ytech:woolly_mammoth, 10, 2, 6
1701, savanna, minecraft:savanna, CREATURE, ytech:woolly_rhino, 10, 2, 6
1702, savanna, minecraft:savanna, AMBIENT, minecraft:bat, 10, 8, 8
1703, savanna, minecraft:savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1704, savanna, minecraft:savanna_plateau, MONSTER, minecraft:spider, 80, 4, 4
1705, savanna, minecraft:savanna_plateau, MONSTER, minecraft:zombie, 80, 4, 4
1706, savanna, minecraft:savanna_plateau, MONSTER, minecraft:zombie_villager, 10, 1, 1
1707, savanna, minecraft:savanna_plateau, MONSTER, minecraft:skeleton, 80, 4, 4
1708, savanna, minecraft:savanna_plateau, MONSTER, minecraft:creeper, 80, 4, 4
1709, savanna, minecraft:savanna_plateau, MONSTER, minecraft:slime, 80, 4, 4
1710, savanna, minecraft:savanna_plateau, MONSTER, minecraft:enderman, 5, 1, 4
1711, savanna, minecraft:savanna_plateau, MONSTER, minecraft:witch, 5, 1, 1
1712, savanna, minecraft:savanna_plateau, MONSTER, kaolinclayze:beast, 0, 0, 0
1713, savanna, minecraft:savanna_plateau, MONSTER, enemyexpansion:crawler, 50, 1, 2
1714, savanna, minecraft:savanna_plateau, MONSTER, enemyexpansion:direwolf, 80, 2, 4
1715, savanna, minecraft:savanna_plateau, MONSTER, enemyexpansion:equestrian, 20, 1, 1
1716, savanna, minecraft:savanna_plateau, MONSTER, enemyexpansion:faller, 50, 1, 2
1717, savanna, minecraft:savanna_plateau, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
1718, savanna, minecraft:savanna_plateau, MONSTER, enemyexpansion:huntsman, 50, 1, 1
1719, savanna, minecraft:savanna_plateau, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
1720, savanna, minecraft:savanna_plateau, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
1721, savanna, minecraft:savanna_plateau, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
1722, savanna, minecraft:savanna_plateau, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
1723, savanna, minecraft:savanna_plateau, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
1724, savanna, minecraft:savanna_plateau, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
1725, savanna, minecraft:savanna_plateau, MONSTER, enemyexpansion:intruder, 50, 1, 2
1726, savanna, minecraft:savanna_plateau, MONSTER, enemyexpansion:meature, 20, 1, 5
1727, savanna, minecraft:savanna_plateau, MONSTER, luminous_monsters:savannah_skeleton, 80, 1, 3
1728, savanna, minecraft:savanna_plateau, MONSTER, luminous_monsters:savannah_zombie, 80, 1, 3
1729, savanna, minecraft:savanna_plateau, MONSTER, enemyexpansion:silverqueen, 10, 1, 1
1730, savanna, minecraft:savanna_plateau, MONSTER, enemyexpansion:slugger, 40, 1, 1
1731, savanna, minecraft:savanna_plateau, MONSTER, enemyexpansion:sprinter, 70, 1, 1
1732, savanna, minecraft:savanna_plateau, MONSTER, enemyexpansion:troll, 10, 1, 1
1733, savanna, minecraft:savanna_plateau, MONSTER, enemyexpansion:vampflyer, 20, 1, 1
1734, savanna, minecraft:savanna_plateau, MONSTER, enemyexpansion:vampire, 20, 1, 1
1735, savanna, minecraft:savanna_plateau, MONSTER, kaolinclayze:wiloger, 0, 0, 0
1736, savanna, minecraft:savanna_plateau, CREATURE, naturalist:bluejay, 10, 3, 4
1737, savanna, minecraft:savanna_plateau, CREATURE, naturalist:boar, 10, 3, 4
1738, savanna, minecraft:savanna_plateau, CREATURE, naturalist:canary, 10, 3, 4
1739, savanna, minecraft:savanna_plateau, CREATURE, naturalist:cardinal, 10, 3, 4
1740, savanna, minecraft:savanna_plateau, CREATURE, naturalist:elephant, 10, 1, 3
1741, savanna, minecraft:savanna_plateau, CREATURE, naturalist:finch, 10, 3, 4
1742, savanna, minecraft:savanna_plateau, CREATURE, naturalist:giraffe, 10, 1, 3
1743, savanna, minecraft:savanna_plateau, CREATURE, naturalist:hippo, 10, 1, 3
1744, savanna, minecraft:savanna_plateau, CREATURE, naturalist:lion, 10, 1, 3
1745, savanna, minecraft:savanna_plateau, CREATURE, naturalist:lizard, 10, 1, 1
1746, savanna, minecraft:savanna_plateau, CREATURE, naturalist:rhino, 10, 1, 3
1747, savanna, minecraft:savanna_plateau, CREATURE, naturalist:robin, 10, 3, 4
1748, savanna, minecraft:savanna_plateau, CREATURE, naturalist:snail, 10, 2, 3
1749, savanna, minecraft:savanna_plateau, CREATURE, naturalist:vulture, 10, 3, 5
1750, savanna, minecraft:savanna_plateau, CREATURE, naturalist:zebra, 10, 2, 6
1751, savanna, minecraft:savanna_plateau, CREATURE, ytech:aurochs, 10, 2, 6
1752, savanna, minecraft:savanna_plateau, CREATURE, ytech:deer, 15, 4, 8
1753, savanna, minecraft:savanna_plateau, CREATURE, ytech:fowl, 10, 2, 6
1754, savanna, minecraft:savanna_plateau, CREATURE, ytech:saber_tooth_tiger, 10, 1, 3
1755, savanna, minecraft:savanna_plateau, CREATURE, ytech:terror_bird, 10, 1, 2
1756, savanna, minecraft:savanna_plateau, CREATURE, ytech:wild_boar, 10, 2, 6
1757, savanna, minecraft:savanna_plateau, CREATURE, ytech:woolly_mammoth, 10, 2, 6
1758, savanna, minecraft:savanna_plateau, CREATURE, ytech:woolly_rhino, 10, 2, 6
1759, savanna, minecraft:savanna_plateau, AMBIENT, minecraft:bat, 10, 8, 8
1760, savanna, minecraft:savanna_plateau, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1761, the_end, minecraft:small_end_islands, MONSTER, minecraft:enderman, 5, 4, 4
1762, the_end, minecraft:small_end_islands, MONSTER, kaolinclayze:beast, 0, 0, 0
1763, the_end, minecraft:small_end_islands, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
1764, the_end, minecraft:small_end_islands, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
1765, the_end, minecraft:small_end_islands, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
1766, the_end, minecraft:small_end_islands, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
1767, the_end, minecraft:small_end_islands, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
1768, the_end, minecraft:small_end_islands, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
1769, the_end, minecraft:small_end_islands, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
1770, the_end, minecraft:small_end_islands, MONSTER, minecraft:phantom, 10, 1, 3
1771, the_end, minecraft:small_end_islands, MONSTER, kaolinclayze:wiloger, 0, 0, 0
1772, beach, minecraft:snowy_beach, MONSTER, minecraft:spider, 80, 4, 4
1773, beach, minecraft:snowy_beach, MONSTER, minecraft:zombie, 80, 4, 4
1774, beach, minecraft:snowy_beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
1775, beach, minecraft:snowy_beach, MONSTER, minecraft:skeleton, 80, 4, 4
1776, beach, minecraft:snowy_beach, MONSTER, minecraft:creeper, 80, 4, 4
1777, beach, minecraft:snowy_beach, MONSTER, minecraft:slime, 80, 4, 4
1778, beach, minecraft:snowy_beach, MONSTER, minecraft:enderman, 5, 1, 4
1779, beach, minecraft:snowy_beach, MONSTER, minecraft:witch, 5, 1, 1
1780, beach, minecraft:snowy_beach, MONSTER, kaolinclayze:beast, 0, 0, 0
1781, beach, minecraft:snowy_beach, MONSTER, enemyexpansion:crawler, 50, 1, 2
1782, beach, minecraft:snowy_beach, MONSTER, enemyexpansion:direwolf, 80, 2, 4
1783, beach, minecraft:snowy_beach, MONSTER, enemyexpansion:equestrian, 20, 1, 1
1784, beach, minecraft:snowy_beach, MONSTER, enemyexpansion:faller, 50, 1, 2
1785, beach, minecraft:snowy_beach, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
1786, beach, minecraft:snowy_beach, MONSTER, enemyexpansion:huntsman, 50, 1, 1
1787, beach, minecraft:snowy_beach, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
1788, beach, minecraft:snowy_beach, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
1789, beach, minecraft:snowy_beach, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
1790, beach, minecraft:snowy_beach, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
1791, beach, minecraft:snowy_beach, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
1792, beach, minecraft:snowy_beach, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
1793, beach, minecraft:snowy_beach, MONSTER, enemyexpansion:intruder, 50, 1, 2
1794, beach, minecraft:snowy_beach, MONSTER, enemyexpansion:meature, 20, 1, 5
1795, beach, minecraft:snowy_beach, MONSTER, enemyexpansion:silverqueen, 10, 1, 1
1796, beach, minecraft:snowy_beach, MONSTER, enemyexpansion:slugger, 40, 1, 1
1797, beach, minecraft:snowy_beach, MONSTER, enemyexpansion:sprinter, 70, 1, 1
1798, beach, minecraft:snowy_beach, MONSTER, enemyexpansion:troll, 10, 1, 1
1799, beach, minecraft:snowy_beach, MONSTER, enemyexpansion:vampflyer, 20, 1, 1
1800, beach, minecraft:snowy_beach, MONSTER, enemyexpansion:vampire, 20, 1, 1
1801, beach, minecraft:snowy_beach, MONSTER, kaolinclayze:wiloger, 0, 0, 0
1802, beach, minecraft:snowy_beach, CREATURE, naturalist:bluejay, 10, 3, 4
1803, beach, minecraft:snowy_beach, CREATURE, quark:crab, 10, 1, 3
1804, beach, minecraft:snowy_beach, CREATURE, minecraft:pig, 15, 1, 1
1805, beach, minecraft:snowy_beach, CREATURE, ytech:woolly_rhino, 10, 2, 6
1806, beach, minecraft:snowy_beach, CREATURE, minecraft:pig, 15, 1, 1
1807, beach, minecraft:snowy_beach, AMBIENT, minecraft:bat, 10, 8, 8
1808, beach, minecraft:snowy_beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1809, icy, minecraft:snowy_plains, MONSTER, minecraft:spider, 80, 4, 4
1810, icy, minecraft:snowy_plains, MONSTER, minecraft:zombie, 80, 4, 4
1811, icy, minecraft:snowy_plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
1812, icy, minecraft:snowy_plains, MONSTER, minecraft:skeleton, 20, 4, 4
1813, icy, minecraft:snowy_plains, MONSTER, minecraft:creeper, 80, 4, 4
1814, icy, minecraft:snowy_plains, MONSTER, minecraft:slime, 80, 4, 4
1815, icy, minecraft:snowy_plains, MONSTER, minecraft:enderman, 5, 1, 4
1816, icy, minecraft:snowy_plains, MONSTER, minecraft:witch, 5, 1, 1
1817, icy, minecraft:snowy_plains, MONSTER, minecraft:stray, 80, 4, 4
1818, icy, minecraft:snowy_plains, MONSTER, kaolinclayze:beast, 0, 0, 0
1819, icy, minecraft:snowy_plains, MONSTER, enemyexpansion:crawler, 50, 1, 2
1820, icy, minecraft:snowy_plains, MONSTER, enemyexpansion:direwolf, 80, 2, 4
1821, icy, minecraft:snowy_plains, MONSTER, enemyexpansion:equestrian, 20, 1, 1
1822, icy, minecraft:snowy_plains, MONSTER, enemyexpansion:faller, 50, 1, 2
1823, icy, minecraft:snowy_plains, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
1824, icy, minecraft:snowy_plains, MONSTER, enemyexpansion:huntsman, 50, 1, 1
1825, icy, minecraft:snowy_plains, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
1826, icy, minecraft:snowy_plains, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
1827, icy, minecraft:snowy_plains, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
1828, icy, minecraft:snowy_plains, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
1829, icy, minecraft:snowy_plains, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
1830, icy, minecraft:snowy_plains, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
1831, icy, minecraft:snowy_plains, MONSTER, enemyexpansion:intruder, 50, 1, 2
1832, icy, minecraft:snowy_plains, MONSTER, enemyexpansion:meature, 20, 1, 5
1833, icy, minecraft:snowy_plains, MONSTER, enemyexpansion:silverqueen, 10, 1, 1
1834, icy, minecraft:snowy_plains, MONSTER, enemyexpansion:slugger, 40, 1, 1
1835, icy, minecraft:snowy_plains, MONSTER, enemyexpansion:sprinter, 70, 1, 1
1836, icy, minecraft:snowy_plains, MONSTER, enemyexpansion:troll, 10, 1, 1
1837, icy, minecraft:snowy_plains, MONSTER, enemyexpansion:vampflyer, 20, 1, 1
1838, icy, minecraft:snowy_plains, MONSTER, enemyexpansion:vampire, 20, 1, 1
1839, icy, minecraft:snowy_plains, MONSTER, kaolinclayze:wiloger, 0, 0, 0
1840, icy, minecraft:snowy_plains, CREATURE, minecraft:rabbit, 10, 2, 3
1841, icy, minecraft:snowy_plains, CREATURE, minecraft:polar_bear, 10, 1, 2
1842, icy, minecraft:snowy_plains, CREATURE, naturalist:bluejay, 10, 3, 4
1843, icy, minecraft:snowy_plains, CREATURE, naturalist:robin, 10, 3, 4
1844, icy, minecraft:snowy_plains, CREATURE, naturalist:sparrow, 10, 3, 4
1845, icy, minecraft:snowy_plains, CREATURE, ytech:aurochs, 10, 2, 6
1846, icy, minecraft:snowy_plains, CREATURE, ytech:deer, 15, 4, 8
1847, icy, minecraft:snowy_plains, CREATURE, ytech:fowl, 10, 2, 6
1848, icy, minecraft:snowy_plains, CREATURE, ytech:mouflon, 10, 2, 6
1849, icy, minecraft:snowy_plains, CREATURE, ytech:terror_bird, 10, 1, 2
1850, icy, minecraft:snowy_plains, CREATURE, ytech:wild_boar, 10, 2, 6
